user_id,session_count,avg_session_duration,pageviews_per_session,days_since_last_visit,feature_usage_rate,clicks_on_premium_content,referral_source,state,device_type,number_of_visits_last_week,number_of_visits_last_30_days,messages_sent_count,messages_received_count,posts_count,reactions_count,community_sessions_count,number_of_trainings_watched,number_of_trainings_finished,daily_steps,daily_workout_minutes,subscription_status
4964,15,21.048468844609104,4,20,0.3665096889083205,2,organic,California,desktop,1,2,4,2,0,12,9,8,4,4981,28,0
4965,15,43.48860784345712,4,22,0.7998828136054799,2,ad,Florida,mobile,2,8,3,8,4,9,9,11,5,4928,31,0
4966,20,33.54489546997261,3,16,0.10313995420730471,7,organic,Florida,tablet,2,7,6,1,2,9,11,6,6,5027,29,0
4967,17,50.98317089569307,4,12,0.6294835674853204,4,organic,New York,mobile,2,11,2,7,0,7,10,9,6,5173,31,0
4968,13,57.903955541232065,5,14,0.5593539766733265,3,organic,New York,tablet,3,11,7,0,1,13,8,7,4,4986,31,0
4969,18,17.90744953638706,5,9,0.4204269570808785,0,referral,California,tablet,1,14,2,3,0,11,6,4,3,5084,30,0
4970,15,56.918097427338516,4,19,0.5935483739684448,3,referral,New York,tablet,1,16,4,0,2,12,7,12,5,5059,31,1
4971,13,29.27707486529641,3,5,0.6400977613675644,3,ad,Florida,tablet,6,8,6,4,1,7,12,10,8,4923,30,0
4972,20,36.986222399088845,5,22,0.8996061015340123,1,organic,New York,mobile,0,10,0,3,0,8,9,10,3,4978,19,1
4973,14,36.677126987935864,4,12,0.3811577957267991,3,ad,New York,desktop,4,6,6,5,1,13,4,10,7,4998,35,0
4974,9,21.698804704880146,7,2,0.5359472371972334,4,ad,Illinois,tablet,2,13,6,2,2,13,8,8,6,5006,30,0
4975,23,19.80999670595427,3,28,0.5956173339485987,3,organic,New York,tablet,2,15,9,3,1,7,8,8,5,4980,37,1
4976,7,19.86877081678971,5,28,0.04947010562753229,4,ad,Texas,desktop,3,9,3,3,3,9,6,5,5,5019,37,0
4977,15,26.83667965673825,3,11,0.49268699672971983,1,referral,Florida,mobile,1,8,3,4,2,8,8,4,4,5034,30,0
4978,16,21.311480201972316,6,22,0.9539331189584387,1,referral,Texas,tablet,2,9,4,4,1,7,7,8,6,4851,26,0
4979,16,53.09806352096829,5,11,0.7222728487969299,2,ad,Texas,tablet,4,9,2,4,1,8,9,9,3,5033,26,0
4980,21,47.45128004111163,0,27,0.1076974852211563,5,referral,Texas,tablet,1,12,2,5,1,8,9,7,3,5047,44,1
4981,13,29.559024235362266,4,12,0.06334014378602137,4,ad,Texas,mobile,3,9,7,3,4,16,12,13,5,5049,26,0
4982,11,44.74119951434935,3,18,0.004658731786475356,5,organic,New York,desktop,2,12,6,4,4,13,6,8,7,5035,33,0
4983,15,56.2312115333964,1,21,0.3762985359088503,3,referral,Texas,mobile,5,9,7,4,1,10,8,6,6,5039,38,0
4984,11,33.28089842679301,4,0,0.728664441613996,5,ad,Texas,tablet,1,5,2,2,1,7,4,8,6,5066,32,1
4985,8,23.318745615955308,3,6,0.3047205614634275,1,organic,Illinois,tablet,2,8,3,1,3,16,6,8,4,4992,29,0
4986,25,41.47108998266084,4,2,0.90825996997544,1,referral,California,tablet,1,6,5,3,3,9,15,8,4,5107,26,1
4987,15,54.065690909194494,5,3,0.6072986721945431,8,referral,Florida,tablet,3,8,6,3,0,8,6,5,5,5032,36,1
4988,17,22.963527151090418,1,18,0.2978619764724678,3,referral,Texas,mobile,4,6,6,2,4,13,8,5,5,4924,30,0
4989,15,56.51868907358858,4,3,0.7725750467974903,3,referral,Illinois,mobile,1,9,5,4,4,7,3,11,11,5088,31,0
4990,13,21.218233849938027,1,6,0.982959654811326,4,referral,New York,desktop,2,13,4,3,1,10,10,8,3,5026,35,1
4991,12,33.07355524625619,8,12,0.5547064565504347,3,organic,New York,tablet,4,14,4,4,2,12,8,6,4,5031,20,0
4992,14,56.99615107534242,3,29,0.7698370876517364,2,ad,California,desktop,4,8,5,3,1,9,9,6,3,4978,35,0
4993,9,29.25936283322916,5,4,0.5279251482907147,3,referral,Illinois,tablet,2,12,3,4,4,9,8,8,6,4968,33,0
4994,16,25.63851110568029,4,25,0.49559193461509576,5,referral,Illinois,tablet,3,10,4,2,1,12,5,9,1,4978,44,1
4995,15,27.28330272289697,6,14,0.25125168139111353,4,organic,Illinois,tablet,4,9,5,4,4,14,7,12,6,5006,36,1
4996,16,56.43650297779995,3,4,0.05457208223173782,2,referral,Florida,desktop,2,17,6,2,2,13,7,8,8,4965,37,0
4997,11,33.56124400084714,4,13,0.13796814606672336,2,referral,Illinois,tablet,1,10,5,3,3,6,5,4,4,5002,34,0
4998,14,20.88476486444766,3,25,0.9690519984582122,2,referral,California,mobile,2,7,6,1,1,10,8,7,7,4929,29,1
4999,12,40.96375400467011,3,3,0.3224428130764364,2,organic,Florida,tablet,0,10,4,3,3,9,6,12,7,5026,30,0
5000,12,54.80070350001328,4,1,0.28992378895276427,2,organic,Texas,tablet,5,18,6,1,2,8,8,14,8,5037,25,0
5001,14,17.239936139838054,6,5,0.03480833857507659,1,ad,Texas,tablet,5,12,5,1,3,14,13,9,4,5049,36,0
5002,12,23.254788512846513,4,22,0.9622296964814524,5,ad,New York,tablet,5,9,5,0,3,6,11,15,9,4937,34,1
5003,15,20.969353844196263,4,15,0.5610583802760989,2,ad,Texas,mobile,4,7,2,5,2,11,11,9,5,5063,31,0
5004,19,25.923444498884827,4,16,0.7581488616425741,2,ad,Illinois,mobile,2,9,4,3,4,13,10,13,2,5010,28,0
5005,13,48.44438074523024,3,24,0.8638686124518768,3,ad,Illinois,mobile,4,8,6,4,1,9,7,13,3,5005,37,0
5006,12,55.434168102392945,5,6,0.4692453158588491,4,ad,Illinois,mobile,1,10,3,4,5,9,7,9,5,5021,28,1
5007,8,35.554529909788585,7,6,0.2909465434507219,1,referral,Florida,desktop,2,9,10,4,2,10,7,14,5,4986,26,0
5008,8,46.653135706341246,8,6,0.8387182811781526,2,ad,Florida,desktop,3,13,5,8,1,7,7,8,3,4911,21,0
5009,13,38.737538485749816,2,24,0.07297682061004496,0,organic,New York,mobile,1,16,3,2,1,13,3,10,2,4946,39,0
5010,14,32.259737757965794,4,15,0.6159943732074613,5,referral,Florida,tablet,3,6,7,5,1,6,10,12,1,4998,34,0
5011,12,20.532923294699277,5,19,0.08048991539141359,0,referral,California,mobile,4,9,6,3,3,10,11,12,3,5064,34,0
5012,19,33.9298716464699,8,8,0.208259755006296,4,referral,Illinois,desktop,2,6,8,5,3,14,4,11,3,4931,30,0
5013,12,23.95740286059433,3,0,0.5604996383252585,1,ad,California,mobile,5,8,5,4,5,14,8,12,6,4947,24,1
5014,16,55.03296865579121,5,26,0.7114690737788414,1,referral,Florida,mobile,4,4,5,6,2,9,6,14,7,4938,47,1
5015,12,32.724483107200655,1,14,0.876667975418683,7,organic,California,desktop,6,12,7,3,1,11,7,14,7,5040,27,1
5016,12,27.47788798493141,1,3,0.9679585336278522,2,ad,New York,mobile,5,9,4,1,1,16,9,8,4,5032,22,0
5017,16,16.177288082522814,6,29,0.6286195291806421,1,referral,Illinois,desktop,4,12,4,6,2,12,6,12,11,5088,25,1
5018,14,28.347255196441413,6,16,0.9740740669543702,4,ad,Illinois,tablet,4,7,8,2,2,6,9,7,4,5098,25,0
5019,13,22.402918854754184,4,28,0.06414349048212886,0,ad,California,mobile,5,8,8,5,1,12,12,3,3,5008,28,0
5020,16,50.190580001866934,2,6,0.19827845331729188,5,ad,Illinois,tablet,2,16,1,5,2,13,7,13,7,5148,29,0
5021,15,33.925883720468825,5,20,0.798173365684881,0,ad,Florida,mobile,1,10,7,4,2,9,6,11,10,5008,15,0
5022,14,20.21243218224527,2,14,0.3288158375185636,3,referral,Illinois,tablet,3,11,7,6,3,8,7,11,5,5011,24,0
5023,24,22.228533853364386,5,20,0.05822730154701039,3,ad,California,desktop,4,13,3,2,1,10,10,5,5,4877,18,0
5024,19,41.36460668723533,2,15,0.581973004514625,0,ad,New York,tablet,3,7,3,6,2,13,12,6,4,5055,28,0
5025,16,55.65515478815157,3,6,0.21427905709695094,3,organic,Texas,desktop,2,12,2,4,1,11,8,11,5,4989,25,0
5026,11,20.817958073826,3,5,0.0922650942775578,6,ad,Florida,tablet,5,7,6,6,6,7,6,3,3,5039,37,0
5027,22,19.11788024169677,3,26,0.25330482313111813,4,referral,Illinois,desktop,3,12,9,7,4,5,6,6,3,5179,37,0
5028,19,54.577472607598274,2,7,0.18556583530448423,3,referral,Texas,desktop,3,9,8,4,2,12,9,7,5,4962,31,0
5029,17,35.696771611760525,0,7,0.19113063564351052,1,referral,Texas,tablet,1,5,4,3,1,8,9,14,6,5038,27,0
5030,17,47.975334729311044,2,5,0.22027168990531398,2,referral,New York,mobile,2,8,4,6,2,8,10,8,6,5004,33,0
5031,11,41.37472749617592,3,7,0.8289479679958364,3,ad,New York,mobile,2,13,5,8,0,9,4,6,2,4978,26,0
5032,15,52.80163786032345,6,3,0.42002364141118065,1,ad,New York,tablet,4,14,6,4,4,12,7,5,3,5003,39,0
5033,16,43.49919737230803,2,27,0.15983985209280016,3,ad,Texas,tablet,3,11,5,4,0,11,7,9,3,5026,27,0
5034,11,20.70580672402566,6,16,0.5193569477825856,2,ad,Florida,mobile,6,15,2,3,1,12,6,7,1,5026,27,0
5035,12,55.68107400329433,4,18,0.3753737489557073,3,referral,Florida,desktop,3,13,4,5,1,8,6,5,5,5061,34,0
5036,16,32.75525075159923,2,10,0.03404579955077214,4,organic,Florida,tablet,7,10,5,8,0,8,15,6,6,5099,34,0
5037,13,26.45770111608571,2,2,0.5810807659661507,3,ad,Florida,mobile,4,12,2,4,1,11,10,10,9,4931,25,0
5038,17,50.36773510590858,4,10,0.6543339606090744,3,referral,California,desktop,4,12,2,5,1,9,11,6,5,4931,34,0
5039,18,17.926159726649942,3,21,0.8734183979909221,4,organic,California,mobile,2,8,7,11,2,6,5,7,2,5109,25,1
5040,13,45.31840663300499,4,19,0.429826069528917,0,referral,New York,desktop,1,11,2,4,1,15,10,4,4,5062,35,0
5041,20,50.48106321838468,5,11,0.2504778697488269,3,referral,California,tablet,2,10,11,3,4,6,10,10,7,4936,34,1
5042,23,58.568409222805435,1,19,0.9154733284540987,4,referral,Illinois,tablet,1,9,6,2,1,14,6,4,4,5022,25,0
5043,15,30.91194790891034,3,18,0.09592619416102488,2,ad,New York,desktop,5,7,7,4,0,7,7,6,4,4976,37,0
5044,14,22.069769607702458,3,9,0.6564056757422218,1,organic,Florida,desktop,6,11,5,5,2,9,11,12,6,4961,26,0
5045,22,52.20186615046344,4,13,0.26749158846358434,1,organic,California,desktop,1,9,5,5,3,8,7,12,11,4967,30,1
5046,17,29.218640622476567,8,22,0.43772206197696173,4,ad,Texas,mobile,2,4,1,3,0,10,7,9,4,5030,23,0
5047,13,39.59227957174735,1,29,0.8883566635731032,1,organic,Illinois,mobile,3,4,7,4,2,8,9,5,2,4940,30,0
5048,20,17.200295782216003,3,17,0.8750367518459802,1,organic,Illinois,tablet,5,14,10,3,5,4,12,9,6,5059,28,1
5049,12,23.1877949601911,4,24,0.4141682173806961,2,ad,California,tablet,6,6,7,4,5,16,2,8,2,4894,29,1
5050,16,18.140634434168373,5,12,0.14437289839702228,3,referral,California,mobile,5,8,3,5,3,14,10,9,4,4984,28,1
5051,15,29.133513364591455,4,0,0.48759930236794713,3,referral,California,desktop,4,13,5,4,2,8,12,11,2,4983,26,1
5052,12,40.76431324500131,5,6,0.0797616894114408,5,referral,Illinois,desktop,3,12,6,2,1,12,6,8,5,4892,40,0
5053,17,48.952199743296156,1,11,0.4635714663301884,4,ad,Texas,tablet,6,14,3,2,2,12,6,9,6,4958,27,1
5054,8,43.895395974408984,5,16,0.7202260281109228,3,ad,Florida,desktop,3,18,6,5,3,14,6,9,9,5069,29,0
5055,8,53.69472551479175,5,14,0.5509109971496587,2,organic,California,desktop,6,6,5,4,2,8,6,7,5,4885,23,1
5056,7,54.65889762791227,0,24,0.6297642450335824,3,ad,Florida,desktop,1,10,4,4,3,7,6,6,6,4972,33,0
5057,18,56.1002815794797,2,19,0.7563158568800799,2,ad,California,mobile,4,4,9,3,2,10,9,8,4,5000,24,0
5058,9,16.836236781525958,7,10,0.8587013522648228,4,ad,Illinois,desktop,3,16,3,2,1,9,8,5,5,4951,20,0
5059,13,29.02063010265676,3,15,0.9705530698172917,5,organic,California,tablet,8,9,7,5,1,7,12,6,6,4848,31,1
5060,14,45.48528531238266,4,22,0.45390804370139537,1,ad,New York,tablet,3,19,10,5,2,13,6,10,1,5052,32,1
5061,11,27.53451599736107,4,0,0.31038443827928797,6,ad,New York,desktop,0,10,1,4,0,8,10,8,4,5031,29,0
5062,19,16.17742501330026,3,26,0.22506416895521542,2,organic,Florida,tablet,4,8,3,6,3,7,4,5,5,5106,36,0
5063,10,27.902028757591985,4,23,0.3261515075125716,2,referral,Florida,desktop,2,11,5,4,1,16,8,3,3,4870,27,0
5064,12,54.1089942028016,2,25,0.4720418913424007,3,referral,Florida,desktop,1,16,4,4,0,13,10,10,4,4963,27,0
5065,18,21.94472654324364,1,21,0.44180421196610553,3,ad,Texas,mobile,0,7,6,6,4,13,8,7,0,4980,25,0
5066,15,50.87878297876406,5,26,0.29343117368685523,4,organic,California,mobile,1,16,4,11,1,7,9,8,7,4887,27,0
5067,11,43.627747341130856,3,7,0.4779382230369513,0,referral,Florida,mobile,3,8,7,3,4,10,4,12,3,5023,34,0
5068,18,38.48320435442755,3,14,0.9085797030293816,7,ad,Illinois,desktop,5,17,4,9,3,9,14,10,8,4990,30,0
5069,18,52.335435495034844,5,2,0.6367625595579571,3,organic,New York,tablet,2,13,5,3,1,13,9,15,5,4974,25,1
5070,16,39.47235555534247,6,13,0.12175772563223308,4,referral,Texas,mobile,1,12,5,3,0,11,7,9,2,5027,26,0
5071,18,50.74887138264181,4,29,0.16948331127322425,3,referral,Texas,desktop,3,10,3,6,0,9,6,7,7,4958,31,0
5072,22,38.79935588146375,6,28,0.948196134062152,5,referral,California,tablet,3,9,6,3,4,12,5,9,2,5119,26,1
5073,18,16.650496476882758,2,15,0.5747855087654913,2,organic,California,mobile,3,10,5,8,3,7,12,6,6,5018,34,0
5074,19,18.236591920813503,1,26,0.48390137180125137,4,ad,Texas,desktop,2,8,5,4,0,14,5,8,1,5180,24,0
5075,16,27.26814805688572,3,29,0.7951661169218252,4,organic,California,tablet,2,8,5,1,5,10,7,17,4,4952,35,1
5076,20,28.706512519875893,4,6,0.22922914720582,2,referral,Florida,mobile,3,6,9,4,3,5,8,4,4,5034,24,0
5077,11,51.04974621019784,5,12,0.7570324261325028,3,ad,Texas,desktop,0,18,4,3,2,9,10,4,4,5042,31,0
5078,13,18.68317964889167,7,21,0.3634805504462497,0,ad,Texas,desktop,2,8,1,3,4,17,6,7,4,4954,27,0
5079,8,25.934866079149835,2,18,0.34617716482388206,4,referral,California,mobile,3,7,2,2,0,3,6,8,5,5031,26,0
5080,14,25.848553876035606,3,6,0.5067385741896724,3,organic,New York,tablet,6,9,4,4,1,9,11,8,7,4944,39,1
5081,17,44.607702630634286,1,18,0.11171520202101504,4,ad,New York,tablet,3,9,4,7,2,9,5,6,4,4982,29,0
5082,13,19.09014117032782,7,20,0.9718814963387632,5,organic,Illinois,desktop,5,8,7,5,2,11,6,5,5,4961,26,0
5083,10,48.34593270541646,6,26,0.34908946350588077,5,ad,California,desktop,2,8,4,2,2,6,7,2,2,5009,40,0
5084,18,42.683124214534345,5,12,0.7663762433729278,1,referral,Texas,mobile,4,7,6,4,3,10,1,6,6,5063,24,0
5085,14,35.98046653131861,2,25,0.24287586281556572,6,ad,Florida,desktop,0,5,8,8,2,8,6,9,3,5058,33,0
5086,16,15.191167143102597,2,19,0.2392208982356392,5,organic,Florida,tablet,2,13,6,2,2,7,13,5,4,5024,26,1
5087,14,28.78235677296596,5,1,0.5990596130081359,4,ad,California,tablet,3,12,1,2,3,11,9,7,6,5057,32,0
5088,20,15.992172079245641,5,4,0.9831553285611452,5,organic,Florida,mobile,2,8,6,6,1,10,11,4,4,4996,34,1
5089,14,39.01532172998383,4,9,0.3451719779645154,5,organic,Illinois,mobile,3,7,4,3,3,10,11,9,7,4914,39,0
5090,12,15.667217496394773,1,21,0.011838351637634026,5,ad,Florida,tablet,3,14,7,3,5,8,8,7,4,5015,35,0
5091,15,44.773887279872355,5,28,0.1173356505809855,5,ad,California,mobile,3,12,2,5,1,6,8,8,8,4993,28,0
5092,18,40.20978485857568,6,13,0.07533386388942942,1,referral,New York,tablet,4,16,8,4,2,14,17,10,5,4993,27,0
5093,15,39.55532100243636,3,26,0.7407456182352155,1,organic,Florida,mobile,3,9,2,4,3,13,7,14,6,5040,29,0
5094,13,54.5966821867495,2,2,0.4732850350068075,3,referral,Florida,desktop,4,13,4,5,3,16,7,9,5,4905,27,1
5095,7,32.997967996803155,4,29,0.056982301463868734,2,referral,Texas,mobile,3,10,7,4,2,14,6,4,4,4933,36,0
5096,18,34.6549654358435,5,28,0.5864070197829793,4,organic,Florida,desktop,1,10,4,3,1,6,5,8,3,4871,34,1
5097,13,39.23625703449113,3,25,0.6985792526894062,2,ad,Florida,mobile,0,8,3,3,1,8,8,8,6,5043,26,0
5098,24,51.3527892617775,1,9,0.13529164612474387,3,referral,California,tablet,4,14,7,2,2,8,6,16,6,5028,25,0
5099,9,55.46781086880195,5,18,0.0487794086738087,2,referral,California,tablet,6,12,3,7,3,8,8,6,2,5016,22,0
5100,13,18.641065788470804,3,10,0.8324914890924642,1,ad,New York,mobile,3,14,5,3,2,8,12,10,4,4998,29,1
5101,10,18.722002729383483,6,8,0.3148474874783431,2,referral,Florida,desktop,2,12,5,5,3,8,6,7,6,4844,24,0
5102,15,17.487066105877382,3,5,0.4700688057144662,5,referral,Florida,tablet,2,11,4,5,1,8,9,8,4,5087,29,0
5103,19,58.87665897993662,3,18,0.9558944793105612,3,ad,California,mobile,7,7,3,5,2,11,9,7,7,4938,23,0
5104,12,40.507447208123274,3,22,0.4744952695978054,4,ad,New York,desktop,3,14,7,3,3,9,8,9,5,5081,40,0
5105,25,42.025427349980504,2,1,0.39004789319789734,1,ad,Illinois,desktop,5,10,11,8,1,7,15,10,4,5049,31,1
5106,17,31.571330302981714,3,6,0.015290490765991649,3,organic,Illinois,tablet,3,7,2,2,4,8,7,7,2,4983,25,0
5107,8,49.80257318771459,6,22,0.8957333314550636,3,ad,New York,mobile,1,12,5,4,4,5,4,8,1,4905,22,1
5108,9,22.038175084607456,3,29,0.2890773775820187,3,referral,New York,tablet,0,11,4,3,3,12,6,12,6,4876,31,0
5109,13,44.54780808548166,1,22,0.7945625089900883,6,referral,Florida,mobile,2,8,2,6,3,9,7,7,4,4976,35,1
5110,14,28.595266164847022,7,8,0.9618979614967155,2,ad,Illinois,tablet,3,5,5,2,2,10,13,10,2,4985,35,0
5111,12,35.58389923681794,2,17,0.22583417409166429,2,ad,Illinois,desktop,2,11,7,1,2,14,5,9,6,5029,19,0
5112,19,29.85845071771847,5,12,0.9234870177257644,2,referral,New York,tablet,1,6,5,6,3,10,8,13,4,4985,34,1
5113,21,44.39425630106033,1,25,0.9216418562292222,3,ad,California,mobile,2,8,5,2,6,8,8,5,5,4899,32,0
5114,12,47.04621542891985,6,4,0.3435668180393323,5,referral,Illinois,desktop,2,14,4,12,0,15,10,2,2,5040,24,0
5115,19,27.301302294903476,4,21,0.5331648936130027,4,referral,Florida,tablet,4,13,7,2,1,11,17,12,3,4978,38,1
5116,17,16.952091805181936,4,5,0.5814647595181909,7,referral,Florida,desktop,1,10,2,5,4,8,8,6,6,4992,33,0
5117,12,17.195025400972305,9,5,0.5979565691654343,4,referral,New York,tablet,5,9,6,4,6,8,11,6,3,4867,37,1
5118,16,43.362576253837226,5,20,0.9475212412792222,4,organic,California,desktop,1,8,6,2,2,8,5,7,4,5110,26,0
5119,21,43.19275879358649,4,26,0.8349427785086757,1,ad,Illinois,mobile,2,10,7,8,2,13,9,9,7,5039,33,1
5120,12,41.571791168887586,6,12,0.5671875225894512,4,referral,Illinois,tablet,6,6,6,2,0,9,11,8,4,4992,32,0
5121,16,58.712074637781086,3,25,0.8863308214883673,2,ad,New York,desktop,1,11,2,5,2,15,8,11,9,4995,34,1
5122,19,21.36671073305015,4,23,0.04416546318453496,6,organic,Illinois,mobile,3,9,4,3,3,9,7,9,4,4894,33,0
5123,14,59.10252274395021,4,19,0.7637442266309992,1,ad,California,mobile,4,8,5,2,2,14,7,9,7,5029,30,1
5124,20,37.64037183638285,3,29,0.09733495898938205,0,organic,California,mobile,2,8,7,4,3,13,10,7,4,4889,27,0
5125,15,58.90459988209178,4,19,0.017285438610407766,3,organic,Florida,desktop,5,9,3,5,0,13,9,16,8,5071,25,0
5126,19,16.364917322250662,2,7,0.5239776846551988,3,referral,Texas,mobile,2,14,3,5,1,14,5,8,1,4845,23,0
5127,9,57.064451400988105,4,16,0.9919826479508064,2,organic,California,mobile,2,8,9,7,1,8,8,14,8,4940,28,0
5128,11,47.906696899949864,5,5,0.8839192154238605,3,referral,Texas,desktop,2,9,6,5,3,4,6,8,3,4980,18,0
5129,17,36.890714320683,6,16,0.004698867802494844,1,organic,Texas,desktop,3,7,2,5,4,6,11,7,7,4966,27,0
5130,23,17.433198051681817,7,9,0.04343161089683445,4,organic,Texas,tablet,2,9,5,2,3,11,7,8,7,4965,32,0
5131,12,49.19358237593475,7,23,0.0897749379133902,1,ad,Texas,mobile,0,9,10,7,1,10,6,5,3,5020,36,0
5132,16,58.7822692160745,3,29,0.4261388478521948,2,ad,Texas,mobile,4,7,3,5,1,10,7,7,3,5012,32,0
5133,15,57.767345143095106,4,28,0.92272218160144,1,ad,New York,mobile,3,6,7,2,2,11,7,11,4,4993,31,0
5134,13,15.95528050025454,3,23,0.46693771321459865,1,ad,Texas,mobile,4,11,6,5,4,16,5,10,5,5013,25,1
5135,14,43.87535867636368,3,22,0.2917808751091856,5,ad,Florida,mobile,2,4,5,3,4,10,13,7,7,4889,23,0
5136,12,42.72531190095834,6,1,0.3029524699021422,7,organic,Illinois,tablet,7,12,6,4,0,16,7,8,8,5046,43,0
5137,10,48.83120357742421,3,18,0.3296020222528053,4,referral,Illinois,tablet,2,11,8,1,2,10,7,4,3,4966,39,0
5138,14,50.63044286381902,4,20,0.9631911911713595,3,organic,California,desktop,4,8,6,4,2,10,11,7,1,5003,30,0
5139,17,29.21827085502418,7,8,0.5586779154849292,6,referral,Illinois,desktop,6,9,5,2,0,6,8,6,5,4958,35,0
5140,14,55.283745026408724,4,7,0.8909199947576885,1,organic,California,desktop,4,8,3,2,2,10,6,8,6,5054,27,1
5141,22,45.424797734570475,5,29,0.5659797960673408,4,organic,Texas,desktop,2,11,7,5,1,8,8,8,5,5089,36,0
5142,14,56.48964335694188,6,26,0.9146013199538168,5,organic,California,mobile,1,10,3,2,2,9,11,11,7,5024,31,0
5143,18,50.38143793524498,2,13,0.7720184412398567,4,ad,Illinois,tablet,2,8,3,3,4,5,8,9,2,4978,32,0
5144,14,56.061278183389625,5,0,0.6667256924445963,7,organic,Florida,desktop,6,6,5,5,2,7,8,9,2,5054,25,1
5145,18,42.59913563241906,2,8,0.0440855578288718,0,organic,California,tablet,3,12,3,4,2,8,5,8,5,4982,39,0
5146,15,47.436030425269216,6,4,0.3710896656615993,2,organic,California,tablet,2,8,1,3,1,17,10,6,5,5005,33,0
5147,23,52.5802652674571,4,6,0.5658592971096031,4,organic,New York,tablet,4,11,6,5,0,11,6,8,7,5093,24,1
5148,21,57.7538300155925,3,14,0.9644363201000229,1,ad,Texas,desktop,0,8,5,6,3,5,8,10,3,5034,29,1
5149,12,41.91611419495207,7,28,0.08708301135312368,4,referral,Florida,desktop,2,13,4,7,2,9,11,5,5,5039,34,0
5150,15,24.6602267514912,3,26,0.005821915106271391,3,organic,Florida,desktop,3,12,4,4,2,15,8,7,3,4987,32,0
5151,9,49.30945705437272,3,28,0.9127765267195549,4,organic,Florida,desktop,4,9,7,5,2,9,5,9,3,4948,25,0
5152,27,48.427147014838745,4,13,0.3240229972638007,4,referral,California,mobile,2,12,2,1,0,7,10,14,7,4972,25,0
5153,12,41.13032287609386,7,0,0.2766909990805312,5,ad,Texas,tablet,4,6,3,6,3,10,6,6,6,4959,28,0
5154,24,22.77240572846504,5,16,0.6209070482039444,5,ad,Florida,desktop,5,12,8,4,3,10,9,5,5,4900,25,1
5155,11,25.572882048413188,5,8,0.8703754404406348,2,referral,Florida,desktop,2,8,5,4,1,16,10,12,4,5128,16,0
5156,11,23.7774764698055,4,20,0.6085778153960051,4,ad,Texas,tablet,3,10,6,4,2,4,4,8,8,4862,32,0
5157,13,54.09595073204375,1,0,0.19088951672139254,4,organic,Florida,mobile,0,2,6,7,1,9,8,3,3,5015,28,0
5158,14,16.523479258263464,2,24,0.16282764938196936,7,referral,Texas,mobile,6,7,4,3,3,12,6,8,4,5020,26,0
5159,14,48.61280291565071,4,26,0.3914451037972573,4,organic,New York,tablet,3,8,7,4,2,13,7,8,2,5001,25,0
5160,15,36.908155156165975,5,11,0.04906776933050638,0,referral,California,desktop,6,9,13,3,3,6,8,9,1,4978,32,0
5161,12,30.00438426612729,3,17,0.8295382006214808,4,organic,Florida,desktop,5,9,6,5,2,10,11,5,5,5006,37,0
5162,12,43.559134890145344,5,26,0.3457671361285829,2,ad,Texas,tablet,1,9,5,3,3,7,6,9,6,4950,25,0
5163,21,58.32107670644435,1,26,0.9603206133854736,9,referral,New York,desktop,3,10,5,8,1,11,14,6,2,5060,18,1
5164,11,21.315385432632112,3,10,0.015783107857453738,4,referral,California,desktop,4,12,1,3,3,10,9,10,4,5011,34,0
5165,15,41.622082903768195,2,14,0.3572486608653852,2,organic,California,mobile,2,9,4,3,5,13,7,8,5,4976,25,0
5166,10,42.88616679847392,7,6,0.4273311610196334,2,referral,New York,tablet,8,8,7,2,2,10,3,8,5,4998,32,0
5167,19,25.960514539529903,2,5,0.9419052008019082,3,ad,Illinois,tablet,1,8,7,7,2,3,7,13,3,4948,31,1
5168,14,46.94345621757414,2,28,0.07148199206360983,3,organic,Texas,mobile,4,4,7,4,2,9,9,8,4,5103,27,0
5169,10,32.882219300161395,2,0,0.39792205432449357,3,organic,Texas,mobile,2,8,5,5,0,5,7,6,4,4951,27,0
5170,16,39.222546688140454,1,27,0.4596957725361023,8,referral,Illinois,mobile,2,17,6,2,1,6,10,5,5,5180,30,1
5171,19,44.55899390394886,4,5,0.8744716484062556,2,ad,California,tablet,5,6,3,5,2,11,10,2,2,4936,26,0
5172,13,29.090192598796776,3,27,0.5844175795318355,3,ad,Florida,mobile,1,6,6,6,2,14,5,10,7,4988,28,0
5173,22,58.59349393898298,3,0,0.8086830308775793,3,referral,Illinois,tablet,3,8,5,5,2,13,8,5,5,5017,24,0
